tbs,snr,bler,itbs,nr,totru
256,-0.3,0,2,64,384
256,-0.3,0,2,128,768
256,-0.3,0,3,2,10
256,-0.3,0,3,4,20
256,-0.3,0,3,8,40
256,-0.3,0,3,16,80
256,-0.3,0,3,32,160
256,-0.3,0,3,64,320
256,-0.3,0,3,128,640
256,-0.3,0,4,2,8
256,-0.3,0,4,4,16
256,-0.3,0,4,8,32
256,-0.3,0,4,16,64
256,-0.3,0,4,32,128
256,-0.3,0,4,64,256
256,-0.3,0,4,128,512
256,-0.3,0,6,2,6
256,-0.3,0,6,4,12
256,-0.3,0,6,8,24
256,-0.3,0,6,16,48
256,-0.3,0,6,32,96
256,-0.3,0,6,64,192
256,-0.3,0,6,128,384
256,-0.3,0,8,4,8
256,-0.3,0,8,8,16
256,-0.3,0,8,16,32
256,-0.3,0,8,32,64
256,-0.3,0,8,64,128
256,-0.3,0,8,128,256
256,-0.3,3.0517578125E-05,2,1,6
256,-0.3,0.0004272461,3,1,5
256,-0.3,0.1026000977,8,2,4
256,-0.3,0.1041564941,4,1,4
256,-0.3,0.9873046875,6,1,3
256,-0.3,1,8,1,2
256,-0.2,0,0,1,10
256,-0.2,0,0,2,20
256,-0.2,0,0,4,40
256,-0.2,0,0,8,80
256,-0.2,0,0,16,160
256,-0.2,0,0,32,320
256,-0.2,0,0,64,640
256,-0.2,0,0,128,1280
256,-0.2,0,1,1,8
256,-0.2,0,1,2,16
256,-0.2,0,1,4,32
256,-0.2,0,1,8,64
256,-0.2,0,1,16,128
256,-0.2,0,1,32,256
256,-0.2,0,1,64,512
256,-0.2,0,1,128,1024
256,-0.2,0,2,2,12
256,-0.2,0,2,4,24
256,-0.2,0,2,8,48
256,-0.2,0,2,16,96
256,-0.2,0,2,32,192
256,-0.2,0,2,64,384
256,-0.2,0,2,128,768
256,-0.2,0,3,2,10
256,-0.2,0,3,4,20
256,-0.2,0,3,8,40
256,-0.2,0,3,16,80
256,-0.2,0,3,32,160
256,-0.2,0,3,64,320
256,-0.2,0,3,128,640
256,-0.2,0,4,2,8
256,-0.2,0,4,4,16
256,-0.2,0,4,8,32
256,-0.2,0,4,16,64
256,-0.2,0,4,32,128
256,-0.2,0,4,64,256
256,-0.2,0,4,128,512
256,-0.2,0,6,2,6
256,-0.2,0,6,4,12
256,-0.2,0,6,8,24
256,-0.2,0,6,16,48
256,-0.2,0,6,32,96
256,-0.2,0,6,64,192
256,-0.2,0,6,128,384
256,-0.2,0,8,4,8
256,-0.2,0,8,8,16
256,-0.2,0,8,16,32
256,-0.2,0,8,32,64
256,-0.2,0,8,64,128
256,-0.2,0,8,128,256
256,-0.2,3.0517578125E-05,2,1,6
256,-0.2,0.000213623,3,1,5
256,-0.2,0.0657958984,8,2,4
256,-0.2,0.0688781738,4,1,4
256,-0.2,0.9809265137,6,1,3
256,-0.2,1,8,1,2
256,-0.1,0,0,1,10
256,-0.1,0,0,2,20
256,-0.1,0,0,4,40
256,-0.1,0,0,8,80
256,-0.1,0,0,16,160
256,-0.1,0,0,32,320
256,-0.1,0,0,64,640
256,-0.1,0,0,128,1280
256,-0.1,0,1,1,8
256,-0.1,0,1,2,16
256,-0.1,0,1,4,32
256,-0.1,0,1,8,64
256,-0.1,0,1,16,128
256,-0.1,0,1,32,256
256,-0.1,0,1,64,512
256,-0.1,0,1,128,1024
256,-0.1,0,2,2,12
256,-0.1,0,2,4,24
256,-0.1,0,2,8,48
256,-0.1,0,2,16,96
256,-0.1,0,2,32,192
256,-0.1,0,2,64,384
256,-0.1,0,2,128,768
256,-0.1,0,3,2,10
256,-0.1,0,3,4,20
256,-0.1,0,3,8,40
256,-0.1,0,3,16,80
256,-0.1,0,3,32,160
256,-0.1,0,3,64,320
256,-0.1,0,3,128,640
256,-0.1,0,4,2,8
256,-0.1,0,4,4,16
256,-0.1,0,4,8,32
256,-0.1,0,4,16,64
256,-0.1,0,4,32,128
256,-0.1,0,4,64,256
256,-0.1,0,4,128,512
256,-0.1,0,6,2,6
256,-0.1,0,6,4,12
256,-0.1,0,6,8,24
256,-0.1,0,6,16,48
256,-0.1,0,6,32,96
256,-0.1,0,6,64,192
256,-0.1,0,6,128,384
256,-0.1,0,8,4,8
256,-0.1,0,8,8,16
256,-0.1,0,8,16,32
256,-0.1,0,8,32,64
256,-0.1,0,8,64,128
256,-0.1,0,8,128,256
256,-0.1,6.103515625E-05,2,1,6
256,-0.1,0.0001525879,3,1,5
256,-0.1,0.0392456055,8,2,4
256,-0.1,0.040802002,4,1,4
256,-0.1,0.9690856934,6,1,3
256,-0.1,1,8,1,2
256,0,0,0,1,10
256,0,0,0,2,20
256,0,0,0,4,40
256,0,0,0,8,80
256,0,0,0,16,160
256,0,0,0,32,320
256,0,0,0,64,640
256,0,0,0,128,1280
256,0,0,1,1,8
256,0,0,1,2,16
256,0,0,1,4,32
256,0,0,1,8,64
256,0,0,1,16,128
256,0,0,1,32,256
256,0,0,1,64,512
256,0,0,1,128,1024
256,0,0,2,2,12
256,0,0,2,4,24
256,0,0,2,8,48
256,0,0,2,16,96
256,0,0,2,32,192
256,0,0,2,64,384
256,0,0,2,128,768
256,0,0,3,2,10
256,0,0,3,4,20
256,0,0,3,8,40
256,0,0,3,16,80
256,0,0,3,32,160
256,0,0,3,64,320
256,0,0,3,128,640
256,0,0,4,2,8
256,0,0,4,4,16
256,0,0,4,8,32
256,0,0,4,16,64
256,0,0,4,32,128
256,0,0,4,64,256
256,0,0,4,128,512
256,0,0,6,2,6
256,0,0,6,4,12
256,0,0,6,8,24
256,0,0,6,16,48
256,0,0,6,32,96
256,0,0,6,64,192
256,0,0,6,128,384
256,0,0,8,4,8
256,0,0,8,8,16
256,0,0,8,16,32
256,0,0,8,32,64
256,0,0,8,64,128
256,0,0,8,128,256
256,0,9.1552734375E-05,2,1,6
256,0,0.0001220703,3,1,5
256,0,0.0234680176,8,2,4
256,0,0.0256652832,4,1,4
256,0,0.9545593262,6,1,3
256,0,1,8,1,2
256,0.1,0,0,1,10
256,0.1,0,0,2,20
256,0.1,0,0,4,40
256,0.1,0,0,8,80
256,0.1,0,0,16,160
256,0.1,0,0,32,320
256,0.1,0,0,64,640
256,0.1,0,0,128,1280
256,0.1,0,1,1,8
256,0.1,0,1,2,16
256,0.1,0,1,4,32
256,0.1,0,1,8,64
256,0.1,0,1,16,128
256,0.1,0,1,32,256
256,0.1,0,1,64,512
256,0.1,0,1,128,1024
256,0.1,0,2,1,6
256,0.1,0,2,2,12
256,0.1,0,2,4,24
256,0.1,0,2,8,48
256,0.1,0,2,16,96
256,0.1,0,2,32,192
256,0.1,0,2,64,384
256,0.1,0,2,128,768
256,0.1,0,3,2,10
256,0.1,0,3,4,20
256,0.1,0,3,8,40
256,0.1,0,3,16,80
256,0.1,0,3,32,160
256,0.1,0,3,64,320
256,0.1,0,3,128,640
256,0.1,0,4,2,8
256,0.1,0,4,4,16
256,0.1,0,4,8,32
256,0.1,0,4,16,64
256,0.1,0,4,32,128
256,0.1,0,4,64,256
256,0.1,0,4,128,512
256,0.1,0,6,2,6
256,0.1,0,6,4,12
256,0.1,0,6,8,24
256,0.1,0,6,16,48
256,0.1,0,6,32,96
256,0.1,0,6,64,192
256,0.1,0,6,128,384
256,0.1,0,8,4,8
256,0.1,0,8,8,16
256,0.1,0,8,16,32
256,0.1,0,8,32,64
256,0.1,0,8,64,128
256,0.1,0,8,128,256
256,0.1,9.1552734375E-05,3,1,5
256,0.1,0.0138244629,4,1,4
256,0.1,0.0143127441,8,2,4
256,0.1,0.9307250977,6,1,3
256,0.1,1,8,1,2
256,0.2,0,0,1,10
256,0.2,0,0,2,20
256,0.2,0,0,4,40
256,0.2,0,0,8,80
256,0.2,0,0,16,160
256,0.2,0,0,32,320
256,0.2,0,0,64,640
256,0.2,0,0,128,1280
256,0.2,0,1,1,8
256,0.2,0,1,2,16
256,0.2,0,1,4,32
256,0.2,0,1,8,64
256,0.2,0,1,16,128
256,0.2,0,1,32,256
256,0.2,0,1,64,512
256,0.2,0,1,128,1024
256,0.2,0,2,1,6
256,0.2,0,2,2,12
256,0.2,0,2,4,24
256,0.2,0,2,8,48
256,0.2,0,2,16,96
256,0.2,0,2,32,192
256,0.2,0,2,64,384
256,0.2,0,2,128,768
256,0.2,0,3,2,10
256,0.2,0,3,4,20
256,0.2,0,3,8,40
256,0.2,0,3,16,80
256,0.2,0,3,32,160
256,0.2,0,3,64,320
256,0.2,0,3,128,640
256,0.2,0,4,2,8
256,0.2,0,4,4,16
256,0.2,0,4,8,32
256,0.2,0,4,16,64
256,0.2,0,4,32,128
256,0.2,0,4,64,256
256,0.2,0,4,128,512
256,0.2,0,6,2,6
256,0.2,0,6,4,12
256,0.2,0,6,8,24
256,0.2,0,6,16,48
256,0.2,0,6,32,96
256,0.2,0,6,64,192
256,0.2,0,6,128,384
256,0.2,0,8,4,8
256,0.2,0,8,8,16
256,0.2,0,8,16,32
256,0.2,0,8,32,64
256,0.2,0,8,64,128
256,0.2,0,8,128,256
256,0.2,0.0001220703,3,1,5
256,0.2,0.0075378418,8,2,4
256,0.2,0.0077209473,4,1,4
256,0.2,0.8983764648,6,1,3
256,0.2,1,8,1,2
256,0.3,0,0,1,10
256,0.3,0,0,2,20
256,0.3,0,0,4,40
256,0.3,0,0,8,80
256,0.3,0,0,16,160
256,0.3,0,0,32,320
256,0.3,0,0,64,640
256,0.3,0,0,128,1280
256,0.3,0,1,1,8
256,0.3,0,1,2,16
256,0.3,0,1,4,32
256,0.3,0,1,8,64
256,0.3,0,1,16,128
256,0.3,0,1,32,256
256,0.3,0,1,64,512
256,0.3,0,1,128,1024
256,0.3,0,2,1,6
256,0.3,0,2,2,12
256,0.3,0,2,4,24
256,0.3,0,2,8,48
256,0.3,0,2,16,96
256,0.3,0,2,32,192
256,0.3,0,2,64,384
256,0.3,0,2,128,768
256,0.3,0,3,2,10
256,0.3,0,3,4,20
256,0.3,0,3,8,40
256,0.3,0,3,16,80
256,0.3,0,3,32,160
256,0.3,0,3,64,320
256,0.3,0,3,128,640
256,0.3,0,4,2,8
256,0.3,0,4,4,16
256,0.3,0,4,8,32
256,0.3,0,4,16,64
256,0.3,0,4,32,128
256,0.3,0,4,64,256
256,0.3,0,4,128,512
256,0.3,0,6,2,6
256,0.3,0,6,4,12
256,0.3,0,6,8,24
256,0.3,0,6,16,48
256,0.3,0,6,32,96
256,0.3,0,6,64,192
256,0.3,0,6,128,384
256,0.3,0,8,4,8
256,0.3,0,8,8,16
256,0.3,0,8,16,32
256,0.3,0,8,32,64
256,0.3,0,8,64,128
256,0.3,0,8,128,256
256,0.3,6.103515625E-05,3,1,5
256,0.3,0.0039367676,8,2,4
256,0.3,0.0046691895,4,1,4
256,0.3,0.8564147949,6,1,3
256,0.3,1,8,1,2
256,0.4,0,0,1,10
256,0.4,0,0,2,20
256,0.4,0,0,4,40
256,0.4,0,0,8,80
256,0.4,0,0,16,160
256,0.4,0,0,32,320
256,0.4,0,0,64,640
256,0.4,0,0,128,1280
256,0.4,0,1,1,8
256,0.4,0,1,2,16
256,0.4,0,1,4,32
256,0.4,0,1,8,64
256,0.4,0,1,16,128
256,0.4,0,1,32,256
256,0.4,0,1,64,512
256,0.4,0,1,128,1024
256,0.4,0,2,1,6
256,0.4,0,2,2,12
256,0.4,0,2,4,24
256,0.4,0,2,8,48
256,0.4,0,2,16,96
256,0.4,0,2,32,192
256,0.4,0,2,64,384
256,0.4,0,2,128,768
256,0.4,0,3,2,10
256,0.4,0,3,4,20
256,0.4,0,3,8,40
256,0.4,0,3,16,80
256,0.4,0,3,32,160
256,0.4,0,3,64,320
256,0.4,0,3,128,640
256,0.4,0,4,2,8
256,0.4,0,4,4,16
256,0.4,0,4,8,32
256,0.4,0,4,16,64
256,0.4,0,4,32,128
256,0.4,0,4,64,256
256,0.4,0,4,128,512
256,0.4,0,6,2,6
256,0.4,0,6,4,12
256,0.4,0,6,8,24
256,0.4,0,6,16,48
256,0.4,0,6,32,96
256,0.4,0,6,64,192
256,0.4,0,6,128,384
256,0.4,0,8,4,8
256,0.4,0,8,8,16
256,0.4,0,8,16,32
256,0.4,0,8,32,64
256,0.4,0,8,64,128
256,0.4,0,8,128,256
256,0.4,9.1552734375E-05,3,1,5
256,0.4,0.001953125,4,1,4
256,0.4,0.0020141602,8,2,4
256,0.4,0.8039245605,6,1,3
256,0.4,1,8,1,2
256,0.5,0,0,1,10
256,0.5,0,0,2,20
256,0.5,0,0,4,40
256,0.5,0,0,8,80
256,0.5,0,0,16,160
256,0.5,0,0,32,320
256,0.5,0,0,64,640
256,0.5,0,0,128,1280
256,0.5,0,1,1,8
256,0.5,0,1,2,16
256,0.5,0,1,4,32
256,0.5,0,1,8,64
256,0.5,0,1,16,128
256,0.5,0,1,32,256
256,0.5,0,1,64,512
256,0.5,0,1,128,1024
256,0.5,0,2,1,6
256,0.5,0,2,2,12
256,0.5,0,2,4,24
256,0.5,0,2,8,48
256,0.5,0,2,16,96
256,0.5,0,2,32,192
256,0.5,0,2,64,384
256,0.5,0,2,128,768
256,0.5,0,3,1,5
256,0.5,0,3,2,10
256,0.5,0,3,4,20
256,0.5,0,3,8,40
256,0.5,0,3,16,80
256,0.5,0,3,32,160
256,0.5,0,3,64,320
256,0.5,0,3,128,640
256,0.5,0,4,2,8
256,0.5,0,4,4,16
256,0.5,0,4,8,32
256,0.5,0,4,16,64
256,0.5,0,4,32,128
256,0.5,0,4,64,256
256,0.5,0,4,128,512
256,0.5,0,6,2,6
256,0.5,0,6,4,12
256,0.5,0,6,8,24
256,0.5,0,6,16,48
256,0.5,0,6,32,96
256,0.5,0,6,64,192
256,0.5,0,6,128,384
256,0.5,0,8,4,8
256,0.5,0,8,8,16
256,0.5,0,8,16,32
256,0.5,0,8,32,64
256,0.5,0,8,64,128
256,0.5,0,8,128,256
256,0.5,0.0009460449,8,2,4
256,0.5,0.0013122559,4,1,4
256,0.5,0.7439880371,6,1,3
256,0.5,1,8,1,2
256,0.6,0,0,1,10
256,0.6,0,0,2,20
256,0.6,0,0,4,40
256,0.6,0,0,8,80
256,0.6,0,0,16,160
256,0.6,0,0,32,320
256,0.6,0,0,64,640
256,0.6,0,0,128,1280
256,0.6,0,1,1,8
256,0.6,0,1,2,16
256,0.6,0,1,4,32
256,0.6,0,1,8,64
256,0.6,0,1,16,128
256,0.6,0,1,32,256
256,0.6,0,1,64,512
256,0.6,0,1,128,1024
256,0.6,0,2,1,6
256,0.6,0,2,2,12
256,0.6,0,2,4,24
256,0.6,0,2,8,48
256,0.6,0,2,16,96
256,0.6,0,2,32,192
256,0.6,0,2,64,384
256,0.6,0,2,128,768
256,0.6,0,3,1,5
256,0.6,0,3,2,10
256,0.6,0,3,4,20
256,0.6,0,3,8,40
256,0.6,0,3,16,80
256,0.6,0,3,32,160
256,0.6,0,3,64,320
256,0.6,0,3,128,640
256,0.6,0,4,2,8
256,0.6,0,4,4,16
256,0.6,0,4,8,32
256,0.6,0,4,16,64
256,0.6,0,4,32,128
256,0.6,0,4,64,256
256,0.6,0,4,128,512
256,0.6,0,6,2,6
256,0.6,0,6,4,12
256,0.6,0,6,8,24
256,0.6,0,6,16,48
256,0.6,0,6,32,96
256,0.6,0,6,64,192
256,0.6,0,6,128,384
256,0.6,0,8,4,8
256,0.6,0,8,8,16
256,0.6,0,8,16,32
256,0.6,0,8,32,64
256,0.6,0,8,64,128
256,0.6,0,8,128,256
256,0.6,0.0004882813,8,2,4
256,0.6,0.0006103516,4,1,4
256,0.6,0.6744995117,6,1,3
256,0.6,1,8,1,2
256,0.7,0,0,1,10
256,0.7,0,0,2,20
256,0.7,0,0,4,40
256,0.7,0,0,8,80
256,0.7,0,0,16,160
256,0.7,0,0,32,320
256,0.7,0,0,64,640
256,0.7,0,0,128,1280
256,0.7,0,1,1,8
256,0.7,0,1,2,16
256,0.7,0,1,4,32
256,0.7,0,1,8,64
256,0.7,0,1,16,128
256,0.7,0,1,32,256
256,0.7,0,1,64,512
256,0.7,0,1,128,1024
256,0.7,0,2,1,6
256,0.7,0,2,2,12
256,0.7,0,2,4,24
256,0.7,0,2,8,48
256,0.7,0,2,16,96
256,0.7,0,2,32,192
256,0.7,0,2,64,384
256,0.7,0,2,128,768
256,0.7,0,3,1,5
256,0.7,0,3,2,10
256,0.7,0,3,4,20
256,0.7,0,3,8,40
256,0.7,0,3,16,80
256,0.7,0,3,32,160
256,0.7,0,3,64,320
256,0.7,0,3,128,640
256,0.7,0,4,2,8
256,0.7,0,4,4,16
256,0.7,0,4,8,32
256,0.7,0,4,16,64
256,0.7,0,4,32,128
256,0.7,0,4,64,256
256,0.7,0,4,128,512
256,0.7,0,6,2,6
256,0.7,0,6,4,12
256,0.7,0,6,8,24
256,0.7,0,6,16,48
256,0.7,0,6,32,96
256,0.7,0,6,64,192
256,0.7,0,6,128,384
256,0.7,0,8,4,8
256,0.7,0,8,8,16
256,0.7,0,8,16,32
256,0.7,0,8,32,64
256,0.7,0,8,64,128
256,0.7,0,8,128,256
256,0.7,9.1552734375E-05,4,1,4
256,0.7,0.0002746582,8,2,4
256,0.7,0.5944213867,6,1,3
256,0.7,1,8,1,2
256,0.8,0,0,1,10
256,0.8,0,0,2,20
256,0.8,0,0,4,40
256,0.8,0,0,8,80
256,0.8,0,0,16,160
256,0.8,0,0,32,320
256,0.8,0,0,64,640
256,0.8,0,0,128,1280
256,0.8,0,1,1,8
256,0.8,0,1,2,16
256,0.8,0,1,4,32
256,0.8,0,1,8,64
256,0.8,0,1,16,128
256,0.8,0,1,32,256
256,0.8,0,1,64,512
256,0.8,0,1,128,1024
256,0.8,0,2,1,6
256,0.8,0,2,2,12
256,0.8,0,2,4,24
256,0.8,0,2,8,48
256,0.8,0,2,16,96
256,0.8,0,2,32,192
256,0.8,0,2,64,384
256,0.8,0,2,128,768
256,0.8,0,3,1,5
256,0.8,0,3,2,10
256,0.8,0,3,4,20
256,0.8,0,3,8,40
256,0.8,0,3,16,80
256,0.8,0,3,32,160
256,0.8,0,3,64,320
256,0.8,0,3,128,640
256,0.8,0,4,2,8
256,0.8,0,4,4,16
256,0.8,0,4,8,32
256,0.8,0,4,16,64
256,0.8,0,4,32,128
256,0.8,0,4,64,256
256,0.8,0,4,128,512
256,0.8,0,6,2,6
256,0.8,0,6,4,12
256,0.8,0,6,8,24
256,0.8,0,6,16,48
256,0.8,0,6,32,96
256,0.8,0,6,64,192
256,0.8,0,6,128,384
256,0.8,0,8,4,8
256,0.8,0,8,8,16
256,0.8,0,8,16,32
256,0.8,0,8,32,64
256,0.8,0,8,64,128
256,0.8,0,8,128,256
256,0.8,0.0001220703,4,1,4
256,0.8,0.0001525879,8,2,4
256,0.8,0.5105285645,6,1,3
256,0.8,1,8,1,2
256,0.9,0,0,1,10
256,0.9,0,0,2,20
256,0.9,0,0,4,40
256,0.9,0,0,8,80
256,0.9,0,0,16,160
256,0.9,0,0,32,320
256,0.9,0,0,64,640
256,0.9,0,0,128,1280
256,0.9,0,1,1,8
256,0.9,0,1,2,16
256,0.9,0,1,4,32
256,0.9,0,1,8,64
256,0.9,0,1,16,128
256,0.9,0,1,32,256
256,0.9,0,1,64,512
256,0.9,0,1,128,1024
256,0.9,0,2,1,6
256,0.9,0,2,2,12
256,0.9,0,2,4,24
256,0.9,0,2,8,48
256,0.9,0,2,16,96
256,0.9,0,2,32,192
256,0.9,0,2,64,384
256,0.9,0,2,128,768
256,0.9,0,3,1,5
256,0.9,0,3,2,10
256,0.9,0,3,4,20
256,0.9,0,3,8,40
256,0.9,0,3,16,80
256,0.9,0,3,32,160
256,0.9,0,3,64,320
256,0.9,0,3,128,640
256,0.9,0,4,2,8
256,0.9,0,4,4,16
256,0.9,0,4,8,32
256,0.9,0,4,16,64
256,0.9,0,4,32,128
256,0.9,0,4,64,256
256,0.9,0,4,128,512
256,0.9,0,6,2,6
256,0.9,0,6,4,12
256,0.9,0,6,8,24
256,0.9,0,6,16,48
256,0.9,0,6,32,96
256,0.9,0,6,64,192
256,0.9,0,6,128,384
256,0.9,0,8,4,8
256,0.9,0,8,8,16
256,0.9,0,8,16,32
256,0.9,0,8,32,64
256,0.9,0,8,64,128
256,0.9,0,8,128,256
256,0.9,9.1552734375E-05,4,1,4
256,0.9,9.1552734375E-05,8,2,4
256,0.9,0.4266967773,6,1,3
256,0.9,1,8,1,2
256,1,0,0,1,10
256,1,0,0,2,20
256,1,0,0,4,40
256,1,0,0,8,80
256,1,0,0,16,160
256,1,0,0,32,320
256,1,0,0,64,640
256,1,0,0,128,1280
256,1,0,1,1,8
256,1,0,1,2,16
256,1,0,1,4,32
256,1,0,1,8,64
256,1,0,1,16,128
256,1,0,1,32,256
256,1,0,1,64,512
256,1,0,1,128,1024
256,1,0,2,1,6
256,1,0,2,2,12
256,1,0,2,4,24
256,1,0,2,8,48
256,1,0,2,16,96
256,1,0,2,32,192
256,1,0,2,64,384
256,1,0,2,128,768
256,1,0,3,1,5
256,1,0,3,2,10
256,1,0,3,4,20
256,1,0,3,8,40
256,1,0,3,16,80
256,1,0,3,32,160
256,1,0,3,64,320
256,1,0,3,128,640
256,1,0,4,2,8
256,1,0,4,4,16
256,1,0,4,8,32
256,1,0,4,16,64
256,1,0,4,32,128
256,1,0,4,64,256
256,1,0,4,128,512
256,1,0,6,2,6
256,1,0,6,4,12
256,1,0,6,8,24
256,1,0,6,16,48
256,1,0,6,32,96
256,1,0,6,64,192
256,1,0,6,128,384
256,1,0,8,4,8
256,1,0,8,8,16
256,1,0,8,16,32
256,1,0,8,32,64
256,1,0,8,64,128
256,1,0,8,128,256
256,1,6.103515625E-05,4,1,4
256,1,0.0001220703,8,2,4
256,1,0.3434448242,6,1,3
256,1,1,8,1,2
256,1.1,0,0,1,10
256,1.1,0,0,2,20
256,1.1,0,0,4,40
256,1.1,0,0,8,80
256,1.1,0,0,16,160
256,1.1,0,0,32,320
256,1.1,0,0,64,640
256,1.1,0,0,128,1280
256,1.1,0,1,1,8
256,1.1,0,1,2,16
256,1.1,0,1,4,32
256,1.1,0,1,8,64
256,1.1,0,1,16,128
256,1.1,0,1,32,256
256,1.1,0,1,64,512
256,1.1,0,1,128,1024
256,1.1,0,2,1,6
256,1.1,0,2,2,12
256,1.1,0,2,4,24
256,1.1,0,2,8,48
256,1.1,0,2,16,96
256,1.1,0,2,32,192
256,1.1,0,2,64,384
256,1.1,0,2,128,768
256,1.1,0,3,1,5
256,1.1,0,3,2,10
256,1.1,0,3,4,20
256,1.1,0,3,8,40
256,1.1,0,3,16,80
256,1.1,0,3,32,160
256,1.1,0,3,64,320
256,1.1,0,3,128,640
256,1.1,0,4,2,8
256,1.1,0,4,4,16
256,1.1,0,4,8,32
256,1.1,0,4,16,64
256,1.1,0,4,32,128
256,1.1,0,4,64,256
256,1.1,0,4,128,512
256,1.1,0,6,2,6
256,1.1,0,6,4,12
256,1.1,0,6,8,24
256,1.1,0,6,16,48
256,1.1,0,6,32,96
256,1.1,0,6,64,192
256,1.1,0,6,128,384
256,1.1,0,8,4,8
256,1.1,0,8,8,16
256,1.1,0,8,16,32
256,1.1,0,8,32,64
256,1.1,0,8,64,128
256,1.1,0,8,128,256
256,1.1,3.0517578125E-05,4,1,4
256,1.1,3.0517578125E-05,8,2,4
256,1.1,0.2690734863,6,1,3
256,1.1,1,8,1,2
256,1.2,0,0,1,10
256,1.2,0,0,2,20
256,1.2,0,0,4,40
256,1.2,0,0,8,80
256,1.2,0,0,16,160
256,1.2,0,0,32,320
256,1.2,0,0,64,640
256,1.2,0,0,128,1280
256,1.2,0,1,1,8
256,1.2,0,1,2,16
256,1.2,0,1,4,32
256,1.2,0,1,8,64
256,1.2,0,1,16,128
256,1.2,0,1,32,256
256,1.2,0,1,64,512
256,1.2,0,1,128,1024
256,1.2,0,2,1,6
256,1.2,0,2,2,12
256,1.2,0,2,4,24
256,1.2,0,2,8,48
256,1.2,0,2,16,96
256,1.2,0,2,32,192
256,1.2,0,2,64,384
256,1.2,0,2,128,768
256,1.2,0,3,1,5
256,1.2,0,3,2,10
256,1.2,0,3,4,20
256,1.2,0,3,8,40
256,1.2,0,3,16,80
256,1.2,0,3,32,160
256,1.2,0,3,64,320
256,1.2,0,3,128,640
256,1.2,0,4,2,8
256,1.2,0,4,4,16
256,1.2,0,4,8,32
256,1.2,0,4,16,64
256,1.2,0,4,32,128
256,1.2,0,4,64,256
256,1.2,0,4,128,512
256,1.2,0,6,2,6
256,1.2,0,6,4,12
256,1.2,0,6,8,24
256,1.2,0,6,16,48
256,1.2,0,6,32,96
256,1.2,0,6,64,192
256,1.2,0,6,128,384
256,1.2,0,8,4,8
256,1.2,0,8,8,16
256,1.2,0,8,16,32
256,1.2,0,8,32,64
256,1.2,0,8,64,128
256,1.2,0,8,128,256
256,1.2,6.103515625E-05,8,2,4
256,1.2,9.1552734375E-05,4,1,4
256,1.2,0.2029724121,6,1,3
256,1.2,1,8,1,2
256,1.3,0,0,1,10
256,1.3,0,0,2,20
256,1.3,0,0,4,40
256,1.3,0,0,8,80
256,1.3,0,0,16,160
256,1.3,0,0,32,320
256,1.3,0,0,64,640
256,1.3,0,0,128,1280
256,1.3,0,1,1,8
256,1.3,0,1,2,16
256,1.3,0,1,4,32
256,1.3,0,1,8,64
256,1.3,0,1,16,128
256,1.3,0,1,32,256
256,1.3,0,1,64,512
256,1.3,0,1,128,1024
256,1.3,0,2,1,6
256,1.3,0,2,2,12
256,1.3,0,2,4,24
256,1.3,0,2,8,48
256,1.3,0,2,16,96
256,1.3,0,2,32,192
256,1.3,0,2,64,384
256,1.3,0,2,128,768
256,1.3,0,3,1,5
256,1.3,0,3,2,10
256,1.3,0,3,4,20
256,1.3,0,3,8,40
256,1.3,0,3,16,80
256,1.3,0,3,32,160
256,1.3,0,3,64,320
256,1.3,0,3,128,640
256,1.3,0,4,2,8
256,1.3,0,4,4,16
256,1.3,0,4,8,32
256,1.3,0,4,16,64
256,1.3,0,4,32,128
256,1.3,0,4,64,256
256,1.3,0,4,128,512
256,1.3,0,6,2,6
256,1.3,0,6,4,12
256,1.3,0,6,8,24
256,1.3,0,6,16,48
256,1.3,0,6,32,96
256,1.3,0,6,64,192
256,1.3,0,6,128,384
256,1.3,0,8,4,8
256,1.3,0,8,8,16
256,1.3,0,8,16,32
256,1.3,0,8,32,64
256,1.3,0,8,64,128
256,1.3,0,8,128,256
256,1.3,3.0517578125E-05,8,2,4
256,1.3,9.1552734375E-05,4,1,4
256,1.3,0.1485595703,6,1,3
256,1.3,1,8,1,2
256,1.4,0,0,1,10
256,1.4,0,0,2,20
256,1.4,0,0,4,40
256,1.4,0,0,8,80
256,1.4,0,0,16,160
256,1.4,0,0,32,320
256,1.4,0,0,64,640
256,1.4,0,0,128,1280
256,1.4,0,1,1,8
256,1.4,0,1,2,16
256,1.4,0,1,4,32
256,1.4,0,1,8,64
256,1.4,0,1,16,128
256,1.4,0,1,32,256
256,1.4,0,1,64,512
256,1.4,0,1,128,1024
256,1.4,0,2,1,6
256,1.4,0,2,2,12
256,1.4,0,2,4,24
256,1.4,0,2,8,48
256,1.4,0,2,16,96
256,1.4,0,2,32,192
256,1.4,0,2,64,384
256,1.4,0,2,128,768
256,1.4,0,3,1,5
256,1.4,0,3,2,10
256,1.4,0,3,4,20
256,1.4,0,3,8,40
256,1.4,0,3,16,80
256,1.4,0,3,32,160
256,1.4,0,3,64,320
256,1.4,0,3,128,640
256,1.4,0,4,2,8
256,1.4,0,4,4,16
256,1.4,0,4,8,32
256,1.4,0,4,16,64
256,1.4,0,4,32,128
256,1.4,0,4,64,256
256,1.4,0,4,128,512
256,1.4,0,6,2,6
256,1.4,0,6,4,12
256,1.4,0,6,8,24
256,1.4,0,6,16,48
256,1.4,0,6,32,96
256,1.4,0,6,64,192
